Participant_id;Event;Condition;Condition_labels;Text;Text_clean;EL_abs_num;EL_stand_num;deceptiveness;centrality;fabrication_source
6554e0af8fb92782e7a13a99;Ending a long romantic relationship;Truthful;0;"We broke up after few days of not talking. He didnt cheat but he really surprised me with this decision and I felt devasteted. So all things except the imaginery girl were true. We were living together, it was good and then it fell apart. I'm very sensitive person so I was very hurt. Probably would hurt even less if he would cheat to be honest.
";break day talk not cheat surprise decision feel devastete thing imaginery girl true live good fall apart sensitive person hurt probably hurt cheat honest;5;0.25;3.2;3.2;5.0
605f28b28e4d87b8d3ebf047;Causing a car accident;Truthful;0;I did failed my driving exam for the first time and it scarred me until this day. I sweat all the time whenever I'm driving and still find it very difficult to fully concentrate whenever I do it. Not because I'm not paying attention, but simply because I am trying to look at every single variable in the drive. This happens every single time I drive, except for that day. That day, I was not paying attention. I had fixated on an event that had happened in my personal life and felt the need to take a drive and get some air.I was about twenty minutes into my drive when i got lost and started following, unintentionally, the car that was in front of me to see if it would take me somewhere I recognized. When we reached the roundabout, the accident occurred as I described except I was the driver who wasn't paying attention. When I though it was my turn to enter the roundabout, the car ahead stopped and I rear-ended it without noticing how close I was. My mind wasn't in the right place and I shouldn't have drove that day. Luckily no one got hurt, but it forever scarred my driving even more. Now I know not to drive whenever i'm feeling stressed. Nowadays I just take a walk.;fail driving exam time scar day sweat time drive find difficult fully concentrate pay attention simply try look single variable drive happen single time drive day day pay attention fixate event happen personal life feel need drive air minute drive get lose start follow unintentionally car recognize reach roundabout accident occur describe driver pay attention turn enter roundabout car ahead stop rear end notice close mind right place drive day luckily get hurt forever scar drive know drive feeling stress nowadays walk;4;0.0914454277286136;3.75;2.75;1.25
6001b2d42e88fb0ca9afcb80;Cheating on an exam;Truthful;0;I was prepared for the exam but I was to nervou to make my mind think clearly so I wrote some notes and hit in the back of my phone case. I was under so much pressure and fear of getting caught using it that I started to act a bit weird and was more focused on not getting caught with the notes than on the exam itself.;prepared exam nervou mind think clearly write note hit phone case pressure fear getting catch start act bit weird focused getting catch note exam;2;0.20253164556962;4.0;4.0;3.5
60db077a92532d1c05a7b440;Ending a long romantic relationship;Truthful;0;I ended the long romantic relationship because it had become toxic and I was forgetting who I am and what I am capable of. memorable because it was my first partner and I ended it over the phone, I was at home and I have no idea where he was but in a different city from mine. It was a hard decision for me one which i hope i will not have to make in the near future. It is hard to let go but i let go whilst still in the relationship so i am good;end long romantic relationship toxic forget capable memorable partner end phone home idea different city hard decision hope near future hard let let whilst relationship good;4;0.428571428571429;2.75;3.0;1.5
66095f2c67549a79c9a3dcd3;Cheating on an exam;Truthful;0;"The least I could say is that it was a very strange expirience where a lot of feelings were mixed at once .
The plan for that exam was divided in two parts the first part is the part were I don't cheat and rely on myself to solve the exam's problems and the second part is where I cheat. It was more than a four hour exam where we could have a 20 minutes break in between . the first part was not bad , and then came came the second part where I cheat in. In between we had the opportunity to go out of the room and check phones in the bathroom for 20 minutes and try to memorize as much as we can because according to the first part it was easy to predict the second part of the exam . Lastly we went back to the room where I cheated successfuly in the most unsketchy way possible
";strange expirience lot feeling mix plan exam divide part cheat rely solve exam problem second cheat hour exam 20 minute break bad come come second cheat opportunity room check phone bathroom 20 minute try memorize accord easy predict second exam lastly go room cheat successfuly unsketchy way possible;2;0.0617977528089888;3.5;2.5;3.0
61082411ae20078aaf317d35;None of them;Truthful;0;"About 8 months ago, I travelled to Paris, for the first time in my life, to attend a concert of the KPOP girl group ""Twice"". Since my friends and I were going to have a free day before the concert, we decided to visit the famous monuments and places in Paris. We walked through Paris during the entire day and left the Eiffel Tower as the final destination. When we got there the sun was setting, so the view was really pretty. We walked straight away to be in font of the Tower so we could have a good view of it. We took a few pictures and videos, I facetimed my friends so they could see were I was and we hanged there for a few minutes. We couldn't stay there to see the Tower lights go on because we still needed to eat and go back to our Airbnb before it got too late, since the concert was the next day and we had to rest. As we walked back to the Airbnb we couldn't stop talking about everything we had seen in Paris and how excited we were for the concert. Actually, we were expecting to see at least one of the groups members by the Eiffel Tower, but we weren't lucky that time.";8 month ago travel paris time life attend concert kpop girl group twice friend go free day concert decide visit famous monument place paris walk paris entire day leave eiffel tower final destination get sun set view pretty walk straight away font tower good view take picture video facetime friend hang minute stay tower light need eat airbnb get late concert day rest walk airbnb stop talk see paris excited concert actually expect group member eiffel tower lucky time;4;0.184313725490196;4.0;4.0;4.25
60ad28c6d838565067ab1b6c;A job interview for your dream job;Truthful;0;"The day of my job interview for my dream job started with excitement then a bit of nervousness. It was the 10th of November 2023. My interview was scheduled for 10:00am so I arrived at 9:30am. I travelled from Germiston, my hometown to Sandton, the city where the interview was taking place. When I arrived there, I was greeted by the receptionist who was kind to me and told me where to sit and wait.
When it was my turn to be called in, I entered a nicely furnished boardroom and I was greeted by a panel of 3 people. They asked about my background and why I was interested in the position. I explained my educational background, and my work experience at my previous company. 

After the oral interview, I was given a test to complete, as I was applying for an administrative job. I had to be tested on language proficiency and numeracy skills. After I was done, I felt confident that I had done well. When I left, I felt satisfied and certain that they would call me  back with good news.";day job interview dream job start excitement bit nervousness 10th november 2023 interview schedule 10:00am arrive 9:30am travel germiston hometown sandton city interview take place arrive greet receptionist kind tell sit wait turn call enter nicely furnished boardroom greet panel 3 people ask background interested position explain educational background work experience previous company oral interview give test complete apply administrative job test language proficiency numeracy skill feel confident leave feel satisfied certain good news;2;0.189944134078212;3.5;4.0;2.5
60f280f58488d95840331513;Ending a long romantic relationship;Truthful;0;It was the beginning of April of in 2023 where I have had about a year of knowledge  that my previous partner had cheated on me with two of her previous lovers. My partner and I were coming to our 2nd anniversary of the relationship but the cheating had taken place a year prior. For me to find out was because of my gut feelings and then acting on them. So for a year prior to actually ending the relationship I was in a turmoil of emotions since I loved and still love my ex just that I could no longer look at her the same way. And this was hurting the both of us.;beginning april 2023 year knowledge previous partner cheat previous lover partner come 2nd anniversary relationship cheating take place year prior find gut feeling act year prior actually end relationship turmoil emotion love love ex long look way hurt;1;0.303370786516854;4.0;3.0;1.0
607444cfd4c0be9b857379c7;A job interview for your dream job;Truthful;0;I applied to the Job though LinkedIn and made sure the CV contained all the correct keywords. I went to the HR meeting and faked the enthusiasm to pass the first screening test. When I got the technical assignment I used every resource that I had available and took some time to solve it and double check it. I was sure that I would get the job because the way they spoke and constantly checked the email to check for confirmation.;apply job linkedin sure cv contain correct keyword go hr meeting fake enthusiasm pass screening test get technical assignment resource available take time solve double check sure job way speak constantly check email check confirmation;5;0.464;2.8;2.4;3.2
615ecf54890375c5435af634;Cheating on your partner;Truthful;0;I had been cheating on my partner for the last 5 months and it really makes me happy. I love how he makes me feel and I enjoy how sexually excited he makes me. He is a very calm and collected guy and he tries to behave as I told him I have a partner. He had always tried to hook up with me, but I was really not interested. But in the last five months he had been very good and paying much attention to me. I really don't know why he makes me this happy. I was really down and decided to have lunch with him. We grew gradually and eventually we had sexual intercourse.;cheat partner 5 month make happy love make feel enjoy sexually excite make calm collect guy try behave tell partner try hook interested month good pay attention know make happy decide lunch grow gradually eventually sexual intercourse;9;0.33;5.0;5.0;1.0
5f9197ba39d009000b3d9268;A job interview for your dream job;Truthful;0;there was a person who was opening an office near where i stay. He needed an admin and i applied. he called on a monday asking me to come to his office for an interview on wedsnday. on the day of the interview he was late buy an hour and asked useless questions. He also asked about the salary i was looking for and i told him i was looking for 1k more compared to my salary. he did offer me the job but then disappeared when i had to start training. i then discoverd he offered the job to his girlfriend which i am still bitter about;person open office near stay need admin apply call monday ask come office interview wedsnday day interview late buy hour ask useless question ask salary look tell look 1k compare salary offer job disappear start training discoverd offer job girlfriend bitter;11;0.545;5.0;3.27272727272727;2.727272727272727
6602f9f6862233188748adf0;Getting a speeding fine;Truthful;0;I few months back I got a speed ticket. It was on the M8 coming home from Mahon Point. Between exits 17 and 18, the speed increases from 100 to 120. I thought I changed speed after exit but that was not the case. A few weeks later my husband got my speed ticket in mail and we had to change it to my name so the point would be on my DL and not myy husband's;month get speed ticket m8 come home mahon point exit 17 18 speed increase 100 120 think change speed exit case week later husband get speed ticket mail change point dl myy husband;1;0.0543478260869565;3.0;4.0;1.0
6123eb0c18952136edb05a90;A job interview for your dream job;Truthful;0;"Went to an interview for my dream job that required 5 years experience, I did my best as I had more than the required qualifications as well as the expertise to emphasise why I was ideal for the position. 

I dressed well, spoke well and even represented my current organization well. The offer was lucrative offering a housing and property allowance, a fat cheaque, an opportunity to work as a senior manager and just an opportunity to lead a team. I did my best and I hope I will be called for the opportunity";go interview dream job require 5 year experience good require qualification expertise emphasise ideal position dress speak represent current organization offer lucrative offer housing property allowance fat cheaque opportunity work senior manager opportunity lead team good hope call opportunity;10;0.254385964912281;2.8;2.4;3.3
660fadcb9e15c1ca802a5d69;Being hospitalised and undergoing surgery;Truthful;0;"Four months ago, I went to my doctor for a routine checkup. During the examination, the doctor discovered an issue that needed surgical intervention. While the diagnosis was unexpected, my doctor assured me that it was a common procedure and everything would go smoothly. 

I was scheduled for surgery the following week and the whole week, I was feeling a mix of nervousness and optimism even took a leave from work. On the day of the surgery, the medical team was professional and tried to calm me down. I was under general anesthesia for the duration. 

When I woke up in the recovery room, I felt relieved and surprisingly comfortable. My family arrived shortly after. Seeing their smiling faces and knowing that the procedure was successful filled me with a sense of gratitude. 

The recovery period was relatively smooth. The support from my family and the excellent care from the hospital staff made a huge difference. I feel fortunate for the positive outcome, while, the scare will be the reminder of this tragic forever.";month ago go doctor routine checkup examination doctor discover issue need surgical intervention diagnosis unexpected doctor assure common procedure smoothly schedule surgery following week week feel mix nervousness optimism take leave work day surgery medical team professional try calm general anesthesia duration wake recovery room feel relieved surprisingly comfortable family arrive shortly see smile face know procedure successful fill sense gratitude recovery period relatively smooth support family excellent care hospital staff huge difference feel fortunate positive outcome scare reminder tragic forever;4;0.0240963855421687;4.75;3.75;3.5
664361540f229854ba0564a6;Taking the bus/train without the ticket;Truthful;0;I was walking towards the train station at a normal pace to catch the train. I was happy to catch the train. I was distracted on my pphone thus did not realise that I had not bought a train ticket. When the ticketing officer approached me, I truthfully told him I had forgot to buy the train ticket. The ticketing officer was understanding and told me that I should check carefully that i have a ticket before boarding the train. I was happy that he let me go without a fine.;walk train station normal pace catch train happy catch train distract pphone realise buy train ticket ticket officer approach truthfully tell forget buy train ticket ticketing officer understand tell check carefully ticket board train happy let fine;2;0.259887005649718;5.0;2.5;1.0
5e3f867091be661d53bd43df;Being hospitalised and undergoing surgery;Truthful;0;The day i was scheduled for surgery everything went smoothly, I got into the operating room, they got my vein first try and not even 2 hours later I was already back in my bed with no issues. The nurses were super kind to me, since I could not drink nor move they came back every now and then to help me wet my lips and to check on me.;day schedule surgery go smoothly get operating room get vein try 2 hour later bed issue nurse super kind drink come help wet lip check;3;0.583892617449664;4.66666666666667;3.33333333333333;3.0
5ede000fb1248f0009695ab4;Ending a long romantic relationship;Truthful;0;me and my past romantic partnet had a relationship for a little over 3 years, everything was great and i loved her and she loved me. Sex was perfect and i was never bored of having sex with , i have had many different romantic partners and she was way better than the rest in terms of sex. After the 3rd year or so i was really bored though with the activities that we were doing and was really bored of her outside the sexual attraction we had, there was not much that was holding us together despite sex. She was also a bit older than me and i was really thinking about it. She also had some psychological issues that were getting in the way from the beginning of the relationship. One night she was really angry about something and i just flipped and i told her that i've had enough and i want to end the relationship, i wanted to be free again and exercise other options. This happened at her place and it really stressful, there was a lot of crying, she was throwing tantrums etc. This is the worst night of my life and i will remember it forever, but i still think about her sometimes and i think i still love her despite all that happened.;past romantic partnet relationship little 3 year great love love sex perfect bored have sex different romantic partner way well rest term sex 3rd year bored activity bored outside sexual attraction hold despite sex bit old think psychological issue get way beginning relationship night angry flip tell want end relationship want free exercise option happen place stressful lot crying throw tantrum etc bad night life remember forever think think love despite happen;6;0.578651685393258;3.83333333333333;3.5;2.0
5be1f3f38a2c8000016246e7;None of them;Truthful;0;"CB and I got married a couple of months ago. It was my great delight to marry the love of my life, in a beautiful Yorkshire town. All our friends and family were there; we followed up the registry office ceremony with pie and mash in a heritage pub. Then we played all our favourite records. It was an incredibly memorable day because everyone we love came to celebrate our relationship.";cb get marry couple month ago great delight marry love life beautiful yorkshire town friend family follow registry office ceremony pie mash heritage pub play favourite record incredibly memorable day love come celebrate relationship;3;0.31578947368421;4.33333333333333;3.33333333333333;1.0
61324459277ad7b87bcf3839;Missing a deadline at work because of bad organisation;Truthful;0;I had an assignment to hand over at the beginning of the semester the corrections of a test to a student. I procrastinated a lot and forgot I had to hand it over that week. I felt bad because it's a very significant student and I really didn't want to let her down. She was a bit disappointed but she didn't really mind it. So I guess I was more disappointed at myself than she was at me.;assignment hand beginning semester correction test student procrastinate lot forget hand week feel bad significant student want let bit disappointed mind guess disappointed;4;0.0677966101694915;3.25;3.5;3.0
5fbea94117bb180684661d1e;None of them;Truthful;0;"On my last birthday, I had to work 8 hours and couldn't take the days off as planned previously. After work I still had to go to practice, I coach kids, sub-11 futsal, and I was exhausted. And for the cherry on top of the cake, my parents were on vacation I would spend my entire day almost alone since I work from home, so I was kinda excited to go to practice even if I was exhausted.
But what I didn't know was that the club and the parents of the kids had all come together to celebrate my birthday song and had a cake for me. I was really special since I have worked with these kids for 5/6 years now and they became really special to me.";birthday work 8 hour day plan previously work practice coach kid sub-11 futsal exhausted cherry cake parent vacation spend entire day work home kinda excited practice exhausted know club parent kid come celebrate birthday song cake special work kid 5/6 year special;2;0.0467289719626168;3.5;1.0;5.0
60deef8ac5cb89037125765b;Being hospitalised and undergoing surgery;Truthful;0;"6 months ago my family and I had an unfortunate incident of a break in. The thieves broke in just after dinner and held hostage asking for valuable products. After I explained that we had nothing they stole the TV. In panic I tried screaming for help and they shot me on the leg and fled.

My family called an ambulance in panic cause I was bleeding severely. The ambulance arrived slightly late. A 10 mins trip felt like an hour but they arrived 20 mins later. As soon as i got to hospital i was rushed to emergency room and soon to theater cause I was bleeding badly. When I woke up the surgery was done and I was transferred to a ward. The stuff at the hospital did rounds but not as often which means I had to wait longer to get help. As a result i didn't feel safe ans taken care of and called my insurance to be transferred fo another hospital. They explained that they couldn't unless recommended by the hospital for valid reasons. 

I later had to go for another type of surgery which I had to pay a copayment for. This caused a distress to my family and I cause we didn't have money. The whole experience was very unpleasant.
";6 month ago family unfortunate incident break thief break dinner hold hostage ask valuable product explain steal tv panic try scream help shoot leg flee family call ambulance panic cause bleed severely ambulance arrive slightly late 10 min trip feel like hour arrive 20 min later soon get hospital rush emergency room soon theater cause bleed badly wake surgery transfer ward stuff hospital round mean wait long help result feel safe an take care call insurance transfer fo hospital explain recommend hospital valid reason later type surgery pay copayment cause distress family cause money experience unpleasant;12;0.315689981096408;4.0;3.16666666666667;2.9166666666666665
655e07fe3748d2e119629964;Cheating on an exam;Truthful;0;So I had a language course final exam. It had 4 different parts - writing, reading, listening, and oral exam. I had problems with writing part, and I am often frustrated when I cannot find words in another language, that would fit my thought process in my native tongue. I did not notice that there were 2 writing exercises, and I was ready to go home, so I had to speed up the process of writing the second task, and helped myself with google translator and urban dictionary.;language course final exam 4 different part writing reading listen oral exam problem write frustrate find word language fit thought process native tongue notice 2 writing exercise ready home speed process write second task help google translator urban dictionary;3;0.220588235294118;3.33333333333333;2.66666666666667;1.6666666666666667
60c89adfa20cd70f0a3b0059;Getting a speeding fine;Truthful;0;Approximately 9 months ago, when I was still in my 1st year of my Master's, I was driving to my university as usual. It is a 45 minute drive, since I live in Guimarães and I study in Porto. Approximately halfway, there is a radar that monitors car's speed, where the maximum legal speed is 120 km/h, and I was driving at around 150 km/h. A couple of months later the ticket arrived at home, and the I proceed to pay it.;approximately 9 month ago 1st year master drive university usual 45 minute drive live guimarães study porto approximately halfway radar monitor car speed maximum legal speed 120 km h drive 150 km h. couple month later ticket arrive home proceed pay;3;0.278571428571429;4.0;4.0;2.6666666666666665
65e1dfda31467fe6148d64fb;Missing a deadline at work because of bad organisation;Truthful;0;"It was towards the end of the year in 2023. I was at the peak of my exam season for my degree. I was struggling to juggle my work load and studying for my exams. I was meant to be writing a stats exam at the end of the week and I was so preoccupied with the studying that I completely forgot the I had a deadline on the very same day as my exam.
Exam day finally came and I wrote my exam and went about the rest of my day. I then received the reminder on my phone about my deadline approaching in an hour. My heart sunk, it had completely escaped me. Luckily, I was able to request an extra day from my supervisor after explaining the circumstances that had led to me missing my deadline and I submitted it the next day.";end year 2023 peak exam season degree struggle juggle work load study exam mean write stat exam end week preoccupied studying completely forget deadline day exam exam day finally come write exam go rest day receive reminder phone deadline approach hour heart sink completely escape luckily able request extra day supervisor explain circumstance lead miss deadline submit day;3;0.669491525423729;5.0;4.0;5.0
6303b06e6c5c25b452b2d1e3;None of them;Truthful;0;"I celebrated my mum's 60th Birthday last month in April. We went shopping together with her and my sister. I bought her Lunch. Then we all went to celebrate with the rest of the family and a country pub for dinner. After the dinner, we brought out a cake that my sister and I had bought for her and sang ;happy birthday'. It was a happy event and everyone that was there had a nice time.";celebrate mum 60th birthday month april go shop sister buy lunch go celebrate rest family country pub dinner dinner bring cake sister buy sing happy birthday happy event nice time;2;0.344827586206897;4.5;3.5;3.5
616550455f8f691a658e06b0;Being involved in a car accident;Truthful;0;It was a beautiful day and we decided to drive to the lake, we hit the bent as we went to fast,we were shaken up,dirty and full of sand,but we were okay no bumps and sratches, I somehow lost my glasses in the process,got home had supper and went to bed early,woke up the next day still shaken but feeling silly for taking such a risk in driving to fast.;beautiful day decide drive lake hit bent go fast shake dirty sand okay bump sratche lose glass process get home supper go bed early wake day shake feel silly take risk drive fast;7;0.397260273972603;4.0;3.28571428571429;2.5714285714285716
5c409b936a8706000178f088;Missing a deadline at work because of bad organisation;Truthful;0;"I used to work in a slaughterhouse and my job was to retrieve the tools to store the meat. Sadly the management did a poor job about organizing the one we gave to our clients and the numbers about who had those tools was over the place. Ofcourse we reach one day that we didn't had any tools to store the meat and all the productions were stopped because of ""me"" and i took all the blame for it and i didn't had a plan to retrive enough.";work slaughterhouse job retrieve tool store meat sadly management poor job organize give client number tool place ofcourse reach day tool store meat production stop take blame plan retrive;3;0.333333333333333;3.66666666666667;3.66666666666667;2.0
646b7a5c0c6dfecf6c86ee5f;Being involved in a car accident;Truthful;0;The people involved in the car accident were my dad, my mom and I. It was a normal day where my dad was teaching my mom how to drive. So in the driver's seat was my mom and in the passengers seat was my dad. I had tagged along sitting at the back seat. Since my mom had been learning for a while she was now practicing what she had learnt on the road which wasn't a busy road at all. Unfortunately something bad happened. There was a truck in front of our car and that truck randomly stopped and since my mom wasn't that experienced she wasn't able to hit the brakes so the car smashed into the truck. The car was badly damaged to the extent that my dad sold it the very same day because he didn't have the money to fix it. And ever since that incident we have never had a car at our home. That's why it's memorable to me. It was the last time we ever had a car to call our own.;people involve car accident dad mom i. normal day dad teach mom drive driver seat mom passenger seat dad tag sit seat mom learn practice learn road busy road unfortunately bad happen truck car truck randomly stop mom experienced able hit brake car smash truck car badly damage extent dad sell day money fix incident car home memorable time car;5;0.733542319749216;5.0;5.0;5.0
617043d82d04da516b29f797;A job interview for your dream job;Truthful;0;I am have average troubleshooting skills and I shrink during bigger personalities. I come across as shy because I keep quiet the whole time during their conversations. I work normal as any other person, I can go an extra mile or add more extra hours as long as I get paid as overtime. I have knowledge with applications, just not extensive knowledge;average troubleshooting skill shrink big personality come shy quiet time conversation work normal person extra mile add extra hour long pay overtime knowledge application extensive knowledge;10;0.0961538461538462;2.5;2.5;1.0
615ea06b47b61e5af0f72582;A job interview for your dream job;Truthful;0;An ex colleague referred me, I also looked up the post, registered my profile and also applied for the post. The agent called the same day to book an interview for the following day. They called on MS Teams and the first interview took place. I had not been in interview in more than two years, it felt good to actually debrief about my current and previous posts, it actually brought back memories of the work I used to do. They said they will inform me if I was successful for the next round. Few days later they called to inform me that I was unsuccessful, I felt bad because the job was a dream job and the starting salary was a nice package.;ex colleague refer look post register profile apply post agent call day book interview follow day call ms teams interview take place interview year feel good actually debrief current previous post actually bring memory work say inform successful round day later call inform unsuccessful feel bad job dream job start salary nice package;8;0.434343434343434;3.375;2.125;5.0
615b02a30793b73a5c5560ab;Taking the bus/train without the ticket;Truthful;0;The reason why I ended up taking a bus without a ticket is because I thought that I had enough cash either hard cash or on my card, so I figured that it was not a train smash that I do not have an actual ticket on me, I can just buy the ticket when I get to the depot. In all honestly I have done this before hence I was not stressing about it, turns out management has stopped this because apparently people got too comfortable and ended up running away without paying the money, so now I was stranded. However it must have been my lucky day, because a good fellow commuter ended up helping me and at no fee too. It is small but it was that small gesture that made me appreciate the smallest things in life and honestly I felt bad that my comfortability took someone out of their budget, I tried paying it back but they still insisted.;reason end take bus ticket think cash hard cash card figure train smash actual ticket buy ticket depot honestly stress turn management stop apparently people get comfortable end run away pay money strand lucky day good fellow commuter end help fee small small gesture appreciate small thing life honestly feel bad comfortability take budget try pay insist;6;0.313559322033898;4.33333333333333;5.0;2.6666666666666665
60e6e0af4a78e1589ca09d4f;A job interview for your dream job;Truthful;0;I woke up and got ready for the interview, i did everything i had to do before leaving the house, then off i went to get my dream job, when i arrived i was told to park my car in reverse, i don't know why but i did it anyway, then at reception i was instructed to wait for my interviewers, i was offered water and it was quiet nice because i was thirsty, three people walked into the boardroom and the interview began, i was asked several questions relating to my profession and its safe to say i nailed it because i got the job, i also participated in a small test of skill to showcase my aptitude for the job and again i aced it, they even offered me more money because i had another job at the time and i couldn't leave it for less money.;wake get ready interview leave house go dream job arrive tell park car reverse know reception instruct wait interviewer offer water quiet nice thirsty people walk boardroom interview begin ask question relate profession safe nail get job participate small test skill showcase aptitude job ace offer money job time leave money;6;0.452830188679245;5.0;5.0;5.0
60dc4394e9e27efa6657582b;Missing a deadline at work because of bad organisation;Truthful;0;6 months ago I remember been given a task to compile a report on the number of files I have completed in the first 6 months of doing the job. I could not complete the report within the stipulated time because I had other urgent tasks to complete. Furthermore, the task became hard to do because I did not have a spreadsheet record of the files I was woking on.;6 month ago remember give task compile report number file complete 6 month job complete report stipulate time urgent task complete furthermore task hard spreadsheet record file woke;2;0.356164383561644;2.5;4.0;1.0
5d00d7e1a6d3c500194518f5;Taking the bus/train without the ticket;Truthful;0;It was an ordinairy saturday, where me and my husband went to the shopping mall. As the mall is only 10 minutes away and the bus is pretty expensive, I decided for once not to pay the ticket as they never check on the bus. After 5 minutes, the checkers did come on the bus and noticed that I did not have a ticket. I was given a fine and could continue my journey.;ordinairy saturday husband go shopping mall mall 10 minute away bus pretty expensive decide pay ticket check bus 5 minute checker come bus notice ticket give fine continue journey;1;0.0594059405940594;5.0;5.0;1.0
5fcea6e0350f1f14e9e09bd5;Taking the bus/train without the ticket;Truthful;0;I usually use monthly ticket for buses in my city, but I forgot about it's expiring date. I was going for my lectures, as usual, and I took a bus. 2 or 3 stops later I saw a woman buying ticket in an automat. that was the moment I realised I don't have ticket. I was to shy to just stand up and buy it so I waited for my stop with hope no one will check it.;usually use monthly ticket bus city forget expire date go lecture usual take bus 2 3 stop later see woman buy ticket automat moment realise ticket shy stand buy wait stop hope check;6;0.545454545454545;4.16666666666667;3.66666666666667;1.0
5d7e761f3c9c5e0016bd6255;Taking the bus/train without the ticket;Truthful;0;I was coming back home from a mall that was 1 km from my apartment. I was too lazy to walk home so I went to a bus stop near. The bus was supposed to come in 2 minutes so I waited and entered. Because it was only 2 stops away from my building. I sat down without a ticket. All was good, the inspector was not here to check the tickets and I arrived home without any issues.;come home mall 1 km apartment lazy walk home go bus stop near bus suppose come 2 minute wait enter 2 stop away building sit ticket good inspector check ticket arrive home issue;11;0.643171806167401;4.72727272727273;3.63636363636364;3.5454545454545454
57b0e125f89fc60001ae8115;A job interview for your dream job;Truthful;0;"I had started at a new school and was told from the start that it was easy to find an apprenticeship. After a few months had passed 2 out of nearly 30 people had gotten an apprenticeship, and It was close to deadline. I hadn't even gotten an interview with a company yet. But then the naval station contacted me and 2 others for an interview. The 2 others had a little experience in the subject so I was starting off bad. At the interview which took place in a naval station it started off a bit bad finding the place and being nervous. I was picked up by 2 people, one who I would be working with in the future. I was brought into a room with 2 more people, so we were 4 in total. We started talking and I was clearly nervous but they were very professional about it. We talked about the school, previous work and private stuff. I felt I didn't get to add anything of value so when I left I felt it was an obvious ""no"". But then already the day after I was contacted again, being told I got the job. I just couldn't stop smiling wondering what it was that made me a better choice than the other 2. I had no experience, and very introverted and shy. But I was extremely happy as I could now work with something I am interested in.";start new school tell start easy find apprenticeship month pass 2 nearly 30 people get apprenticeship close deadline get interview company naval station contact 2 interview 2 little experience subject start bad interview take place naval station start bit bad find place nervous pick 2 people work future bring room 2 people 4 total start talk clearly nervous professional talk school previous work private stuff feel add value leave feel obvious day contact tell get job stop smile wonder well choice 2 experience introverted shy extremely happy work interested;5;0.301675977653631;3.0;3.8;2.0
60fda3056c4db8cbaf93678d;None of them;Truthful;0;I introduced my then best friend to a side hustle that l was engaged in that was bringing me needed financial relief. She the went on to recruit her husband, her sister, her friends and everyone she could since there was money made by recruiting people. The problem started when she would always be glued on the app and jobs come on a first come first  serve basis. Whenever there were new jobs she was no longer telling me but telling her family and friends, So I basically lost my source of income as she was greedy and wanted all the money to herself.;introduce good friend hustle l engage bring need financial relief go recruit husband sister friend money recruit people problem start glue app job come come serve basis new job long tell tell family friend basically lose source income greedy want money;7;0.929577464788732;5.0;4.14285714285714;4.142857142857143
5c93e498b2648a0015255cf7;Getting a speeding fine;Truthful;0;For work I frequently travel on quiet roads in the early hours of the morning. I travel different routes often unfamiliar to me so am not always aware of speed restrictions or the position of automatic speed cameras. I received a letter notifying me of a minor speed infraction, 5mph above the limit but this resulted in a 60€ fine and 1 point on my license. I didn't recognise the name of the town where the incident had occured but that it was 6.30a.m on a Sunday morning it was likely to be me. This was the 2nd minor infraction I'd received in the last 6 months so I now had 2 points on my license! Not a huge problem but annoying all the same. Paying the fine meant that I had made no money at all for my work on that day.;work frequently travel quiet road early hour morning travel different route unfamiliar aware speed restriction position automatic speed camera receive letter notify minor speed infraction 5 mph limit result 60 € fine 1 point license recognise town incident occur 6.30a.m sunday morning likely 2nd minor infraction receive 6 month 2 point license huge problem annoy pay fine mean money work day;11;0.638036809815951;4.72727272727273;3.54545454545454;4.454545454545454
5e3df819d96094073a9c939a;Missing a deadline at work because of bad organisation;Truthful;0;I was supposed to pass the exam required for my job, I wanted to pass it as soon as possible in the first session, I felt bad that day, I even wanted to, my mother and grandmother needed help and I had to take care of them, it was impossible to go to the exam because I didn't have time to prepare for it as I wanted. My I couldn't make it to the exam, which took place at the other end of the city at 12, I was hungry, exhausted.;suppose pass exam require job want pass soon possible session feel bad day want mother grandmother need help care impossible exam time prepare want exam take place end city 12 hungry exhausted;5;0.262135922330097;4.0;4.0;1.0
5bf9881e1eafa5000110c99a;None of them;Truthful;0;There's a 94-year old grandmother in our family. She is in good shape but nobody knows how much longer she will be with us, so she decided to organize a big family get-together at an upscale hotel. All of us dressed up and it was a nice event, people who hadn't seen each other for a long time got a chance to catch up, the food was great and alcohol was plentiful. The party later continued at a karaoke place where I continued drinking and got so terribly drunk that I was very much ashamed next morning but luckily everyone was quite hungover and didn't mind.;94 year old grandmother family good shape know long decide organize big family upscale hotel dress nice event people see long time get chance catch food great alcohol plentiful party later continue karaoke place continue drinking get terribly drunk ashamed morning luckily hungover mind;1;0.185185185185185;3.0;3.0;5.0
